timestamp,trafo1_kW,trafo2_kW,grid_exchange_kW,PV_kW,lkw_kW,zustellung_kW
2025-07-02 21:45:00,88.76,27.64,116.4,-2.0,360.0,25.8
2025-07-02 22:00:00,97.2,38.52,135.72,0.0,720.0,66.0
2025-07-02 22:15:00,135.2,62.24,197.44,0.0,720.0,66.0
2025-07-02 22:30:00,139.2,78.24,217.44,1.0,720.0,66.0
2025-07-02 22:45:00,146.2,79.36,225.56,0.0,0.0,66.0
2025-07-02 23:00:00,144.2,78.88,223.07999999999998,0.0,0.0,66.0
2025-07-02 23:15:00,147.2,81.88,229.07999999999998,0.0,0.0,66.0
2025-07-02 23:30:00,142.2,72.88,215.07999999999998,0.0,360.0,66.0
2025-07-02 23:45:00,138.2,80.12,218.32,0.0,720.0,66.0
2025-07-03 00:00:00,145.2,78.52,223.71999999999997,0.0,360.0,64.2
2025-07-03 00:15:00,141.2,73.24,214.44,0.0,720.0,64.2
2025-07-03 00:30:00,147.2,75.12,222.32,0.0,360.0,64.2
2025-07-03 00:45:00,127.2,58.64,185.84,1.0,360.0,64.2
2025-07-03 01:00:00,80.2,27.36,107.56,0.0,0.0,61.5
2025-07-03 01:15:00,127.2,57.0,184.2,0.0,0.0,61.5
2025-07-03 01:30:00,166.2,90.88,257.08,0.0,0.0,61.5
2025-07-03 01:45:00,154.2,78.0,232.2,0.0,720.0,61.5
2025-07-03 02:00:00,136.2,67.12,203.32,0.0,720.0,53.4
2025-07-03 02:15:00,125.2,60.64,185.84,0.0,360.0,53.4
2025-07-03 02:30:00,131.2,66.36,197.56,0.0,360.0,53.4
2025-07-03 02:45:00,140.2,72.88,213.07999999999998,0.0,720.0,53.4
2025-07-03 03:00:00,153.2,84.36,237.56,1.0,360.0,50.699999999999996
2025-07-03 03:15:00,147.2,77.64,224.83999999999997,0.0,360.0,50.699999999999996
2025-07-03 03:30:00,132.2,71.36,203.56,0.0,360.0,50.699999999999996
2025-07-03 03:45:00,144.2,72.76,216.95999999999998,0.0,0.0,50.699999999999996
2025-07-03 04:00:00,107.2,31.52,138.72,0.0,0.0,36.6
2025-07-03 04:15:00,98.2,21.76,119.96000000000001,0.0,0.0,36.6
2025-07-03 04:30:00,99.2,22.36,121.56,0.0,0.0,36.6
2025-07-03 04:45:00,94.2,21.76,115.96000000000001,0.0,0.0,36.6
2025-07-03 05:00:00,99.16,22.24,121.39999999999999,1.0,0.0,12.299999999999999
2025-07-03 05:15:00,94.16,19.24,113.39999999999999,0.0,0.0,12.299999999999999
2025-07-03 05:30:00,100.16,19.12,119.28,0.0,0.0,937.5
2025-07-03 05:45:00,106.16,19.64,125.8,0.0,0.0,937.5
2025-07-03 06:00:00,110.0,19.76,129.76,2.0,0.0,934.8
2025-07-03 06:15:00,103.0,24.24,127.24,8.0,0.0,934.8
2025-07-03 06:30:00,88.0,25.0,113.0,22.0,0.0,718.8
2025-07-03 06:45:00,97.0,25.0,122.0,41.0,0.0,308.4
2025-07-03 07:00:00,91.0,26.0,117.0,54.0,240.0,9.6
2025-07-03 07:15:00,87.0,25.36,112.36,89.0,480.0,6.8999999999999995
2025-07-03 07:30:00,89.0,24.52,113.52,123.0,480.0,73.2
2025-07-03 07:45:00,94.0,24.76,118.76,186.0,480.0,6.8999999999999995
2025-07-03 08:00:00,92.0,24.64,116.64,131.0,240.0,6.8999999999999995
2025-07-03 08:15:00,74.0,19.88,93.88,118.0,240.0,4.2
2025-07-03 08:30:00,78.0,18.64,96.64,100.0,240.0,4.2
2025-07-03 08:45:00,79.0,18.52,97.52,98.0,480.0,4.2
2025-07-03 09:00:00,69.0,18.88,87.88,111.0,480.0,4.2
2025-07-03 09:15:00,65.0,18.36,83.36,128.0,480.0,4.2
2025-07-03 09:30:00,63.0,18.88,81.88,123.0,480.0,4.2
2025-07-03 09:45:00,67.0,19.0,86.0,126.0,240.0,4.2
2025-07-03 10:00:00,58.0,19.0,77.0,154.0,240.0,0.0
2025-07-03 10:15:00,69.0,19.12,88.12,185.0,480.0,0.0
2025-07-03 10:30:00,76.0,19.52,95.52,409.0,480.0,0.0
2025-07-03 10:45:00,75.0,20.64,95.64,479.0,480.0,0.0
2025-07-03 11:00:00,78.0,23.64,101.64,511.0,240.0,0.0
2025-07-03 11:15:00,97.0,24.0,121.0,459.0,240.0,0.0
2025-07-03 11:30:00,100.0,25.64,125.64,587.0,480.0,0.0
2025-07-03 11:45:00,103.0,24.88,127.88,554.0,480.0,0.0
2025-07-03 12:00:00,88.0,25.76,113.76,625.0,480.0,0.0
2025-07-03 12:15:00,100.0,25.64,125.64,646.0,240.0,0.0
2025-07-03 12:30:00,94.0,25.24,119.24,555.0,0.0,0.0
2025-07-03 12:45:00,102.0,25.12,127.12,583.0,0.0,0.0
2025-07-03 13:00:00,103.0,24.88,127.88,409.0,0.0,0.0
2025-07-03 13:15:00,95.0,25.12,120.12,464.0,0.0,0.0
2025-07-03 13:30:00,104.0,25.0,129.0,436.0,0.0,0.0
2025-07-03 13:45:00,102.0,24.76,126.76,606.0,0.0,0.0
2025-07-03 14:00:00,101.0,29.24,130.24,643.0,0.0,0.0
2025-07-03 14:15:00,110.0,33.24,143.24,574.0,0.0,0.0
2025-07-03 14:30:00,111.0,35.64,146.64,285.0,0.0,0.0
2025-07-03 14:45:00,147.0,67.76,214.76,335.0,0.0,0.0
2025-07-03 15:00:00,139.0,77.52,216.51999999999998,522.0,0.0,0.0
2025-07-03 15:15:00,106.0,46.24,152.24,444.0,0.0,0.0
2025-07-03 15:30:00,92.0,36.76,128.76,557.0,0.0,0.0
2025-07-03 15:45:00,105.0,44.88,149.88,483.0,0.0,0.0
2025-07-03 16:00:00,116.0,50.36,166.36,173.0,0.0,27.599999999999998
2025-07-03 16:15:00,130.0,65.88,195.88,196.0,0.0,27.599999999999998
2025-07-03 16:30:00,124.0,61.0,185.0,184.0,0.0,27.599999999999998
2025-07-03 16:45:00,99.0,44.88,143.88,231.0,0.0,27.599999999999998
2025-07-03 17:00:00,100.0,43.88,143.88,380.0,0.0,27.599999999999998
2025-07-03 17:15:00,94.0,38.24,132.24,310.0,0.0,27.599999999999998
2025-07-03 17:30:00,110.0,54.36,164.36,468.0,0.0,27.599999999999998
2025-07-03 17:45:00,106.0,49.64,155.64,384.0,0.0,27.599999999999998
2025-07-03 18:00:00,104.0,50.0,154.0,316.0,0.0,27.599999999999998
2025-07-03 18:15:00,76.0,29.12,105.12,296.0,0.0,27.599999999999998
2025-07-03 18:30:00,82.0,38.52,120.52000000000001,274.0,0.0,27.599999999999998
2025-07-03 18:45:00,100.0,44.36,144.36,255.0,360.0,27.599999999999998
2025-07-03 19:00:00,105.0,49.64,154.64,217.0,360.0,27.599999999999998
2025-07-03 19:15:00,93.0,43.64,136.64,174.0,689.5999999999999,27.599999999999998
2025-07-03 19:30:00,104.0,52.0,156.0,132.0,689.5999999999999,27.599999999999998
2025-07-03 19:45:00,113.0,53.36,166.36,100.0,329.59999999999997,27.599999999999998
2025-07-03 20:00:00,120.0,50.88,170.88,59.0,360.0,19.5
2025-07-03 20:15:00,125.0,54.12,179.12,31.0,720.0,19.5
2025-07-03 20:30:00,134.0,57.12,191.12,23.0,720.0,19.5
2025-07-03 20:45:00,140.0,45.52,185.52,18.0,720.0,19.5
2025-07-03 21:00:00,126.0,33.64,159.64,11.0,360.0,19.5
2025-07-03 21:15:00,134.0,38.88,172.88,5.0,360.0,19.5
2025-07-03 21:30:00,121.24,29.36,150.6,0.0,0.0,19.5
2025-07-03 21:45:00,117.8,30.0,147.8,-1.0,360.0,19.5
2025-07-03 22:00:00,142.92,49.12,192.04,-1.0,720.0,66.89999999999999
2025-07-03 22:15:00,168.16,71.88,240.04,1.0,720.0,66.89999999999999
2025-07-03 22:30:00,173.2,76.0,249.2,0.0,720.0,66.89999999999999
2025-07-03 22:45:00,168.2,70.76,238.95999999999998,0.0,0.0,66.89999999999999
2025-07-03 23:00:00,163.2,79.12,242.32,0.0,0.0,64.2
2025-07-03 23:15:00,169.2,73.88,243.07999999999998,0.0,0.0,64.2
2025-07-03 23:30:00,160.16,66.64,226.8,0.0,360.0,64.2
2025-07-03 23:45:00,159.2,69.52,228.71999999999997,0.0,720.0,64.2
2025-07-04 00:00:00,163.2,65.64,228.83999999999997,0.0,360.0,66.0
2025-07-04 00:15:00,158.2,71.24,229.44,1.0,720.0,66.0
2025-07-04 00:30:00,148.2,55.52,203.72,0.0,360.0,66.0
2025-07-04 00:45:00,148.2,56.36,204.56,0.0,360.0,66.0
2025-07-04 01:00:00,120.2,32.36,152.56,0.0,0.0,66.0
2025-07-04 01:15:00,159.2,58.0,217.2,0.0,0.0,66.0
2025-07-04 01:30:00,169.2,76.76,245.95999999999998,0.0,0.0,66.0
2025-07-04 01:45:00,170.2,73.0,243.2,0.0,720.0,66.0
2025-07-04 02:00:00,173.2,72.24,245.44,0.0,720.0,60.599999999999994
2025-07-04 02:15:00,174.2,77.36,251.56,0.0,360.0,60.599999999999994
2025-07-04 02:30:00,170.2,69.64,239.83999999999997,1.0,360.0,60.599999999999994
2025-07-04 02:45:00,158.2,69.76,227.95999999999998,0.0,720.0,60.599999999999994
2025-07-04 03:00:00,167.2,68.24,235.44,0.0,360.0,55.199999999999996
2025-07-04 03:15:00,147.2,67.36,214.56,0.0,360.0,55.199999999999996
2025-07-04 03:30:00,146.2,69.36,215.56,0.0,360.0,55.199999999999996
2025-07-04 03:45:00,150.2,72.24,222.44,0.0,0.0,55.199999999999996
2025-07-04 04:00:00,106.2,28.12,134.32,0.0,0.0,39.6
2025-07-04 04:15:00,109.2,23.12,132.32,0.0,0.0,39.6
2025-07-04 04:30:00,110.16,22.24,132.4,1.0,0.0,39.6
2025-07-04 04:45:00,120.2,22.76,142.96,0.0,0.0,39.6
2025-07-04 05:00:00,104.2,20.88,125.08,0.0,0.0,15.299999999999999
2025-07-04 05:15:00,93.2,20.12,113.32000000000001,0.0,0.0,15.299999999999999
2025-07-04 05:30:00,108.2,19.88,128.08,0.0,0.0,937.5
2025-07-04 05:45:00,110.16,19.0,129.16,0.0,0.0,937.5
2025-07-04 06:00:00,110.2,19.24,129.44,0.0,0.0,934.8
2025-07-04 06:15:00,100.16,23.12,123.28,0.0,0.0,934.8
2025-07-04 06:30:00,93.0,25.24,118.24,2.0,0.0,718.8
2025-07-04 06:45:00,93.0,25.24,118.24,5.0,0.0,308.4
2025-07-04 07:00:00,92.0,24.24,116.24,19.0,240.0,9.6
2025-07-04 07:15:00,90.0,24.24,114.24,13.0,480.0,6.8999999999999995
2025-07-04 07:30:00,89.0,24.52,113.52,38.0,480.0,6.8999999999999995
2025-07-04 07:45:00,92.0,24.52,116.52,103.0,480.0,6.8999999999999995
2025-07-04 08:00:00,81.0,24.52,105.52,92.0,240.0,6.8999999999999995
2025-07-04 08:15:00,76.0,20.64,96.64,164.0,240.0,4.2
2025-07-04 08:30:00,75.0,22.12,97.12,278.0,240.0,4.2
2025-07-04 08:45:00,71.0,22.0,93.0,320.0,480.0,4.2
2025-07-04 09:00:00,75.0,23.24,98.24,279.0,480.0,4.2
2025-07-04 09:15:00,93.0,23.12,116.12,333.0,480.0,4.2
2025-07-04 09:30:00,94.0,24.12,118.12,345.0,480.0,4.2
2025-07-04 09:45:00,100.0,25.0,125.0,372.0,240.0,4.2
2025-07-04 10:00:00,94.0,25.12,119.12,384.0,240.0,0.0
2025-07-04 10:15:00,84.0,24.76,108.76,457.0,480.0,0.0
2025-07-04 10:30:00,98.0,24.0,122.0,472.0,480.0,0.0
2025-07-04 10:45:00,98.0,24.88,122.88,499.0,480.0,0.0
2025-07-04 11:00:00,97.0,24.36,121.36,519.0,240.0,0.0
2025-07-04 11:15:00,86.0,25.0,111.0,511.0,240.0,0.0
2025-07-04 11:30:00,100.0,25.0,125.0,557.0,480.0,0.0
2025-07-04 11:45:00,105.0,24.36,129.36,572.0,480.0,0.0
2025-07-04 12:00:00,94.0,25.24,119.24,579.0,480.0,0.0
2025-07-04 12:15:00,97.0,24.76,121.76,592.0,240.0,0.0
2025-07-04 12:30:00,90.0,25.12,115.12,577.0,0.0,0.0
2025-07-04 12:45:00,104.0,25.24,129.24,605.0,0.0,0.0
2025-07-04 13:00:00,106.0,25.0,131.0,620.0,0.0,0.0
2025-07-04 13:15:00,103.0,26.0,129.0,624.0,0.0,0.0
2025-07-04 13:30:00,105.0,25.64,130.64,629.0,0.0,0.0
2025-07-04 13:45:00,99.0,26.64,125.64,596.0,0.0,0.0
2025-07-04 14:00:00,112.0,30.64,142.64,627.0,0.0,0.0
2025-07-04 14:15:00,121.0,35.12,156.12,621.0,0.0,0.0
2025-07-04 14:30:00,120.0,38.52,158.52,619.0,0.0,0.0
2025-07-04 14:45:00,170.0,81.36,251.36,579.0,0.0,0.0
2025-07-04 15:00:00,150.0,65.36,215.36,601.0,0.0,0.0
2025-07-04 15:15:00,118.0,33.52,151.52,588.0,0.0,0.0
2025-07-04 15:30:00,109.0,40.64,149.64,574.0,0.0,0.0
2025-07-04 15:45:00,114.0,40.36,154.36,561.0,0.0,0.0
2025-07-04 16:00:00,129.0,55.88,184.88,541.0,0.0,33.9
2025-07-04 16:15:00,127.0,66.36,193.36,494.0,0.0,33.9
2025-07-04 16:30:00,116.0,48.36,164.36,497.0,0.0,33.9
2025-07-04 16:45:00,102.0,36.52,138.52,475.0,0.0,33.9
2025-07-04 17:00:00,96.0,39.52,135.52,447.0,0.0,33.9
2025-07-04 17:15:00,93.0,36.0,129.0,419.0,0.0,33.9
2025-07-04 17:30:00,98.0,49.76,147.76,369.0,0.0,33.9
2025-07-04 17:45:00,104.0,50.52,154.52,362.0,0.0,33.9
2025-07-04 18:00:00,106.0,47.52,153.52,332.0,0.0,33.9
2025-07-04 18:15:00,82.0,28.88,110.88,299.0,0.0,33.9
2025-07-04 18:30:00,81.0,26.88,107.88,268.0,0.0,33.9
2025-07-04 18:45:00,90.0,37.36,127.36,259.0,360.0,33.9
2025-07-04 19:00:00,103.0,46.88,149.88,224.0,360.0,33.9
2025-07-04 19:15:00,102.0,43.64,145.64,189.0,689.5999999999999,33.9
2025-07-04 19:30:00,109.0,48.52,157.52,153.0,689.5999999999999,33.9
2025-07-04 19:45:00,115.0,57.12,172.12,113.0,329.59999999999997,33.9
2025-07-04 20:00:00,120.0,55.24,175.24,59.0,360.0,25.8
2025-07-04 20:15:00,129.0,46.88,175.88,31.0,720.0,25.8
2025-07-04 20:30:00,146.0,41.76,187.76,22.0,720.0,25.8
2025-07-04 20:45:00,156.0,46.76,202.76,14.0,720.0,25.8
2025-07-04 21:00:00,144.0,42.24,186.24,9.0,360.0,25.8
2025-07-04 21:15:00,121.0,28.24,149.24,5.0,360.0,25.8
2025-07-04 21:30:00,129.2,28.12,157.32,1.0,0.0,25.8
2025-07-04 21:45:00,137.68,27.76,165.44,-2.0,360.0,25.8
2025-07-04 22:00:00,139.8,37.64,177.44,0.0,720.0,66.0
2025-07-04 22:15:00,163.2,66.88,230.07999999999998,0.0,720.0,66.0
2025-07-04 22:30:00,176.2,72.12,248.32,0.0,720.0,66.0
2025-07-04 22:45:00,182.16,76.88,259.03999999999996,0.0,0.0,66.0
2025-07-04 23:00:00,161.2,64.12,225.32,0.0,0.0,66.0
2025-07-04 23:15:00,180.2,77.24,257.44,1.0,0.0,66.0
2025-07-04 23:30:00,172.2,70.36,242.56,0.0,360.0,66.0
2025-07-04 23:45:00,168.2,63.24,231.44,0.0,720.0,66.0
2025-07-05 00:00:00,172.2,66.76,238.95999999999998,0.0,0.0,64.2
2025-07-05 00:15:00,180.2,73.76,253.95999999999998,0.0,0.0,64.2
2025-07-05 00:30:00,179.2,77.0,256.2,0.0,0.0,64.2
2025-07-05 00:45:00,156.2,60.24,216.44,0.0,0.0,64.2
2025-07-05 01:00:00,126.2,31.0,157.2,0.0,0.0,61.5
2025-07-05 01:15:00,154.2,57.0,211.2,0.0,0.0,61.5
2025-07-05 01:30:00,169.2,75.12,244.32,1.0,0.0,61.5
2025-07-05 01:45:00,169.2,67.12,236.32,0.0,0.0,61.5
2025-07-05 02:00:00,158.2,70.76,228.95999999999998,0.0,0.0,53.4
2025-07-05 02:15:00,165.2,68.52,233.71999999999997,0.0,0.0,53.4
2025-07-05 02:30:00,164.2,69.0,233.2,0.0,0.0,53.4
2025-07-05 02:45:00,157.2,61.12,218.32,0.0,0.0,53.4
2025-07-05 03:00:00,157.2,59.0,216.2,0.0,0.0,50.699999999999996
2025-07-05 03:15:00,148.2,75.12,223.32,0.0,0.0,50.699999999999996
2025-07-05 03:30:00,144.2,68.12,212.32,1.0,0.0,50.699999999999996
2025-07-05 03:45:00,139.2,65.76,204.95999999999998,0.0,0.0,50.699999999999996
2025-07-05 04:00:00,116.2,43.88,160.08,0.0,0.0,36.6
2025-07-05 04:15:00,99.2,23.12,122.32000000000001,0.0,0.0,36.6
2025-07-05 04:30:00,93.2,22.36,115.56,0.0,0.0,36.6
2025-07-05 04:45:00,92.2,21.88,114.08,0.0,0.0,36.6
2025-07-05 05:00:00,91.16,21.52,112.67999999999999,0.0,0.0,12.299999999999999
2025-07-05 05:15:00,68.2,20.52,88.72,0.0,0.0,12.299999999999999
2025-07-05 05:30:00,73.2,18.64,91.84,0.0,0.0,937.5
2025-07-05 05:45:00,71.2,19.12,90.32000000000001,1.0,0.0,937.5
2025-07-05 06:00:00,71.08,19.12,90.2,0.0,0.0,934.8
2025-07-05 06:15:00,60.0,23.64,83.64,5.0,0.0,934.8
2025-07-05 06:30:00,55.0,23.88,78.88,12.0,0.0,718.8
2025-07-05 06:45:00,60.0,24.0,84.0,29.0,0.0,308.4
2025-07-05 07:00:00,58.0,24.88,82.88,42.0,0.0,9.6
2025-07-05 07:15:00,54.0,24.24,78.24,77.0,0.0,6.8999999999999995
2025-07-05 07:30:00,56.0,23.76,79.76,117.0,0.0,6.8999999999999995
2025-07-05 07:45:00,57.0,24.36,81.36,155.0,0.0,6.8999999999999995
2025-07-05 08:00:00,61.0,23.88,84.88,173.0,0.0,6.8999999999999995
2025-07-05 08:15:00,58.0,21.36,79.36,186.0,0.0,4.2
2025-07-05 08:30:00,59.0,21.24,80.24,234.0,0.0,4.2
2025-07-05 08:45:00,62.0,20.64,82.64,274.0,0.0,4.2
2025-07-05 09:00:00,77.0,20.88,97.88,309.0,0.0,4.2
2025-07-05 09:15:00,85.0,20.76,105.76,328.0,0.0,4.2
2025-07-05 09:30:00,77.0,22.52,99.52,381.0,0.0,4.2
2025-07-05 09:45:00,87.0,23.64,110.64,380.0,0.0,4.2
2025-07-05 10:00:00,82.0,23.0,105.0,410.0,0.0,0.0
2025-07-05 10:15:00,79.0,24.0,103.0,438.0,0.0,0.0
2025-07-05 10:30:00,92.0,24.88,116.88,436.0,0.0,0.0
2025-07-05 10:45:00,61.0,24.88,85.88,486.0,0.0,0.0
2025-07-05 11:00:00,55.0,25.76,80.76,514.0,0.0,0.0
2025-07-05 11:15:00,53.0,24.52,77.52,540.0,0.0,0.0
2025-07-05 11:30:00,49.0,25.52,74.52,551.0,0.0,0.0
2025-07-05 11:45:00,48.0,25.4,73.4,519.0,0.0,0.0
2025-07-05 12:00:00,49.0,25.52,74.52,585.0,0.0,0.0
2025-07-05 12:15:00,38.0,11.76,49.76,602.0,0.0,0.0
2025-07-05 12:30:00,39.0,11.0,50.0,612.0,0.0,0.0
2025-07-05 12:45:00,53.0,11.0,64.0,620.0,0.0,0.0
2025-07-05 13:00:00,40.0,10.12,50.12,593.0,0.0,0.0
2025-07-05 13:15:00,38.0,11.12,49.12,631.0,0.0,0.0
2025-07-05 13:30:00,42.0,11.0,53.0,633.0,0.0,0.0
2025-07-05 13:45:00,50.0,10.88,60.88,633.0,0.0,0.0
2025-07-05 14:00:00,42.0,10.36,52.36,629.0,0.0,0.0
2025-07-05 14:15:00,35.0,11.0,46.0,587.0,0.0,0.0
2025-07-05 14:30:00,41.0,11.0,52.0,613.0,0.0,0.0
2025-07-05 14:45:00,49.0,10.88,59.88,607.0,0.0,0.0
2025-07-05 15:00:00,50.0,11.0,61.0,596.0,0.0,0.0
2025-07-05 15:15:00,53.0,11.12,64.12,583.0,0.0,0.0
2025-07-05 15:30:00,52.0,10.52,62.519999999999996,541.0,0.0,0.0
2025-07-05 15:45:00,43.0,11.0,54.0,552.0,0.0,0.0
2025-07-05 16:00:00,38.0,12.24,50.24,538.0,0.0,27.599999999999998
2025-07-05 16:15:00,39.0,11.24,50.24,515.0,0.0,27.599999999999998
2025-07-05 16:30:00,37.0,11.24,48.24,494.0,0.0,27.599999999999998
2025-07-05 16:45:00,37.0,11.64,48.64,445.0,0.0,27.599999999999998
2025-07-05 17:00:00,36.0,11.88,47.88,448.0,0.0,27.599999999999998
2025-07-05 17:15:00,36.0,11.64,47.64,417.0,0.0,27.599999999999998
2025-07-05 17:30:00,34.0,10.88,44.88,393.0,0.0,27.599999999999998
2025-07-05 17:45:00,33.0,10.76,43.76,365.0,0.0,27.599999999999998
2025-07-05 18:00:00,30.0,10.88,40.88,319.0,0.0,27.599999999999998
2025-07-05 18:15:00,33.0,11.24,44.24,302.0,0.0,27.599999999999998
2025-07-05 18:30:00,33.0,11.12,44.12,278.0,0.0,27.599999999999998
2025-07-05 18:45:00,33.0,11.24,44.24,265.0,0.0,27.599999999999998
2025-07-05 19:00:00,32.0,10.36,42.36,230.0,0.0,27.599999999999998
2025-07-05 19:15:00,31.0,11.12,42.12,185.0,0.0,27.599999999999998
2025-07-05 19:30:00,33.0,11.24,44.24,161.0,0.0,27.599999999999998
2025-07-05 19:45:00,32.0,10.88,42.88,128.0,0.0,27.599999999999998
2025-07-05 20:00:00,32.0,11.24,43.24,57.0,0.0,19.5
2025-07-05 20:15:00,32.0,10.52,42.519999999999996,30.0,0.0,19.5
2025-07-05 20:30:00,31.0,11.12,42.12,20.0,0.0,19.5
2025-07-05 20:45:00,41.0,11.52,52.519999999999996,17.0,0.0,19.5
2025-07-05 21:00:00,33.0,11.52,44.519999999999996,11.0,0.0,19.5
2025-07-05 21:15:00,32.0,11.76,43.76,5.0,0.0,19.5
2025-07-05 21:30:00,35.44,11.12,46.559999999999995,-1.0,0.0,19.5
2025-07-05 21:45:00,34.72,11.64,46.36,-1.0,0.0,19.5
2025-07-05 22:00:00,35.56,11.88,47.440000000000005,0.0,0.0,66.89999999999999
2025-07-05 22:15:00,33.16,11.0,44.16,0.0,0.0,66.89999999999999
2025-07-05 22:30:00,34.16,10.88,45.04,0.0,0.0,66.89999999999999
2025-07-05 22:45:00,34.16,10.52,44.67999999999999,0.0,0.0,66.89999999999999
2025-07-05 23:00:00,33.16,11.12,44.279999999999994,0.0,0.0,64.2
2025-07-05 23:15:00,34.16,10.88,45.04,0.0,0.0,64.2
2025-07-05 23:30:00,33.16,11.0,44.16,0.0,0.0,64.2
2025-07-05 23:45:00,35.16,11.0,46.16,1.0,0.0,64.2
2025-07-06 00:00:00,35.16,10.64,45.8,0.0,0.0,0.0
2025-07-06 00:15:00,32.16,11.0,43.16,0.0,0.0,0.0
2025-07-06 00:30:00,36.16,10.88,47.04,0.0,0.0,0.0
2025-07-06 00:45:00,33.16,10.88,44.04,0.0,0.0,0.0
2025-07-06 01:00:00,34.16,10.88,45.04,0.0,0.0,0.0
2025-07-06 01:15:00,34.16,10.52,44.67999999999999,0.0,0.0,0.0
2025-07-06 01:30:00,32.16,11.0,43.16,0.0,0.0,0.0
2025-07-06 01:45:00,35.16,11.52,46.67999999999999,1.0,0.0,0.0
2025-07-06 02:00:00,34.16,11.64,45.8,0.0,0.0,0.0
2025-07-06 02:15:00,34.16,11.12,45.279999999999994,0.0,0.0,0.0
2025-07-06 02:30:00,35.16,11.64,46.8,0.0,0.0,0.0
2025-07-06 02:45:00,33.16,11.52,44.67999999999999,0.0,0.0,0.0
2025-07-06 03:00:00,34.16,11.52,45.67999999999999,0.0,0.0,0.0
2025-07-06 03:15:00,33.16,10.76,43.919999999999995,0.0,0.0,0.0
2025-07-06 03:30:00,34.16,11.0,45.16,0.0,0.0,0.0
2025-07-06 03:45:00,34.2,10.36,44.56,1.0,0.0,0.0
2025-07-06 04:00:00,32.16,11.0,43.16,0.0,0.0,0.0
2025-07-06 04:15:00,33.16,11.12,44.279999999999994,0.0,0.0,0.0
2025-07-06 04:30:00,34.16,10.88,45.04,0.0,0.0,0.0
2025-07-06 04:45:00,34.16,11.0,45.16,0.0,0.0,0.0
2025-07-06 05:00:00,33.16,10.12,43.279999999999994,0.0,0.0,0.0
2025-07-06 05:15:00,33.16,11.12,44.279999999999994,0.0,0.0,0.0
2025-07-06 05:30:00,33.16,10.52,43.67999999999999,0.0,0.0,0.0
2025-07-06 05:45:00,34.16,11.0,45.16,1.0,0.0,0.0
2025-07-06 06:00:00,34.0,11.0,45.0,1.0,0.0,0.0
2025-07-06 06:15:00,33.0,10.52,43.519999999999996,9.0,0.0,0.0
2025-07-06 06:30:00,30.0,11.36,41.36,18.0,0.0,0.0
2025-07-06 06:45:00,33.0,11.88,44.88,29.0,0.0,0.0
2025-07-06 07:00:00,33.0,11.64,44.64,56.0,0.0,0.0
2025-07-06 07:15:00,33.0,11.0,44.0,63.0,0.0,0.0
2025-07-06 07:30:00,33.0,11.52,44.519999999999996,90.0,0.0,0.0
2025-07-06 07:45:00,30.0,11.52,41.519999999999996,100.0,0.0,0.0
2025-07-06 08:00:00,32.0,11.36,43.36,113.0,0.0,0.0
2025-07-06 08:15:00,33.0,10.88,43.88,208.0,0.0,0.0
2025-07-06 08:30:00,32.0,10.36,42.36,224.0,0.0,0.0
2025-07-06 08:45:00,30.0,11.0,41.0,280.0,0.0,0.0
2025-07-06 09:00:00,33.0,10.88,43.88,342.0,0.0,0.0
2025-07-06 09:15:00,32.0,10.88,42.88,385.0,0.0,0.0
2025-07-06 09:30:00,33.0,10.88,43.88,405.0,0.0,0.0
2025-07-06 09:45:00,32.0,10.64,42.64,442.0,0.0,0.0
2025-07-06 10:00:00,31.0,10.88,41.88,490.0,0.0,0.0
2025-07-06 10:15:00,32.0,11.0,43.0,383.0,0.0,0.0
2025-07-06 10:30:00,33.0,10.88,43.88,315.0,0.0,0.0
2025-07-06 10:45:00,31.0,10.88,41.88,244.0,0.0,0.0
2025-07-06 11:00:00,33.0,10.52,43.519999999999996,484.0,0.0,0.0
2025-07-06 11:15:00,31.0,10.88,41.88,299.0,0.0,0.0
2025-07-06 11:30:00,33.0,11.52,44.519999999999996,466.0,0.0,0.0
2025-07-06 11:45:00,32.0,11.52,43.519999999999996,313.0,0.0,0.0
2025-07-06 12:00:00,34.0,11.52,45.519999999999996,295.0,0.0,0.0
2025-07-06 12:15:00,33.0,11.0,44.0,318.0,0.0,0.0
2025-07-06 12:30:00,31.0,11.76,42.76,276.0,0.0,0.0
2025-07-06 12:45:00,32.0,11.52,43.519999999999996,325.0,0.0,0.0
2025-07-06 13:00:00,33.0,11.12,44.12,395.0,0.0,0.0
2025-07-06 13:15:00,32.0,10.88,42.88,266.0,0.0,0.0
2025-07-06 13:30:00,33.0,10.36,43.36,268.0,0.0,0.0
2025-07-06 13:45:00,29.0,11.0,40.0,266.0,0.0,0.0
2025-07-06 14:00:00,33.0,10.88,43.88,278.0,0.0,0.0
2025-07-06 14:15:00,32.0,11.24,43.24,263.0,0.0,0.0
2025-07-06 14:30:00,33.0,10.88,43.88,233.0,0.0,0.0
2025-07-06 14:45:00,31.0,10.52,41.519999999999996,212.0,0.0,0.0
2025-07-06 15:00:00,31.0,11.0,42.0,287.0,0.0,0.0
2025-07-06 15:15:00,32.0,10.88,42.88,206.0,0.0,0.0
2025-07-06 15:30:00,32.0,10.64,42.64,158.0,0.0,0.0
2025-07-06 15:45:00,32.0,11.52,43.519999999999996,127.0,0.0,0.0
